wellness_id,daily_sleep_hours,social_support_score,physical_activity_hours,Sleep_Quality_Score
W-122351,7.6,2,1.1,2
W-122396,7.6,2,1.7,2
W-122404,7.6,2,1,2
W-122419,7.6,2,0.7,2
W-122481,7.6,2,2,2
W-122488,7.6,2,1.4,2
W-122498,7.6,2,0,2
W-122539,7.6,2,0.1,2
W-122602,7.6,2,0.9,2
W-122603,7.6,2,0.8,2
W-122683,7.6,2,1.5,2
W-122699,7.6,2,0.3,2
W-122724,7.6,2,1.3,2
W-122753,7.6,2,0.5,2
W-122832,7.6,2,0.4,2
W-122836,7.6,2,0.2,2
W-122841,7.6,2,0.6,2
W-122927,7.6,2,1.9,2
W-122979,7.7,2,0.9,2
W-123045,7.7,2,0.8,2
W-123061,7.7,2,0.5,2
W-123084,7.7,2,1.5,2
W-123098,7.7,2,1.3,2
W-123137,7.7,2,0.1,2
W-123164,7.7,2,0,2
W-123172,7.7,2,0.4,2
W-123209,7.7,2,1,2
W-123210,7.7,2,1.4,2
W-123246,7.7,2,0.6,2
W-123261,7.7,2,1.9,2
W-123286,7.7,2,0.7,2
W-123299,7.7,2,0.3,2
W-123317,7.7,2,1.6,2
W-123376,7.7,2,1.7,2
W-123398,7.7,2,1.1,2
W-123519,7.7,2,2,2
W-123525,7.7,2,0.2,2
W-123542,7.7,2,1.2,2
W-123552,7.7,2,1.8,2
W-123601,7.8,2,0.2,2
W-123610,7.8,2,1.1,2
W-123628,7.8,2,0.9,2
W-123651,7.8,2,1.4,2
W-123655,7.8,2,0.6,2
W-123681,7.8,2,0,2
W-123682,7.8,2,0.1,2
W-123709,7.8,2,1.9,2
W-123786,7.8,2,1.6,2
W-123836,7.8,2,1.8,2
W-123851,7.8,2,0.5,2
W-123886,7.8,2,2,2
W-123949,7.8,2,0.3,2
W-124006,7.8,2,1.7,2
W-124054,7.8,2,0.7,2
W-124116,7.8,2,1.5,2
W-124132,7.8,2,1.2,2
W-124141,7.8,2,1,2
W-124144,7.8,2,1.3,2
W-124178,7.8,2,0.4,2
W-124240,7.9,2,0.2,2
W-124317,7.9,2,0.8,2
W-124318,7.9,2,1,2
W-124323,7.9,2,1.3,2
W-124326,7.9,2,0.4,2
W-124348,7.9,2,0.9,2
W-124349,7.9,2,0.6,2
W-124357,7.9,2,0,2
W-124369,7.9,2,1.5,2
W-124387,7.9,2,1.6,2
W-124395,7.9,2,2,2
W-124398,7.9,2,0.1,2
W-124473,7.9,2,0.7,2
W-124492,7.9,2,1.1,2
W-124506,7.9,2,0.5,2
W-124535,7.9,2,0.3,2
W-124572,7.9,2,1.9,2
W-124650,7.9,2,1.2,2
W-124668,7.9,2,1.8,2
W-124714,7.9,2,1.4,2
W-124806,7.9,2,1.7,2
W-124817,8,2,1.7,2
W-124818,8,2,0.2,2
W-124831,8,2,1,2
W-124856,8,2,1.5,2
W-124984,8,2,1.6,2
W-125019,8,2,0,2
W-125035,8,2,0.1,2
W-125041,8,2,1.8,2
W-125065,8,2,1.3,2
W-125106,8,2,0.3,2
W-125117,8,2,0.4,2
W-125124,8,2,0.8,2
W-125145,8,2,1.9,2
W-125170,8,2,1.2,2
W-125173,8,2,1.1,2
W-125227,8,2,2,2
W-125248,8,2,0.6,2
W-125297,8,2,0.9,2
W-125298,8,2,0.5,2
W-125340,8,2,0.7,2
W-125354,8,2,1.4,2
W-125456,8.1,2,1.5,2
W-125461,8.1,2,0,2
W-125462,8.1,2,0.7,2
W-125527,8.1,2,1.9,2
W-125536,8.1,2,0.9,2
W-125554,8.1,2,1.4,2
W-125559,8.1,2,0.2,2
W-125685,8.1,2,0.5,2
W-125732,8.1,2,1.6,2
W-125763,8.1,2,1.7,2
W-125781,8.1,2,1.3,2
W-125859,8.1,2,0.3,2
W-125925,8.1,2,0.1,2
W-125941,8.1,2,1,2
W-125989,8.1,2,1.1,2
W-125998,8.1,2,1.8,2
W-126017,8.1,2,0.8,2
W-126038,8.1,2,0.6,2
W-126042,8.1,2,0.4,2
W-126051,8.1,2,1.2,2
W-126148,8.2,2,0.5,2
W-126162,8.2,2,2,2
W-126173,8.2,2,0.1,2
W-126186,8.2,2,1,2
W-126244,8.2,2,0.4,2
W-126264,8.2,2,0.6,2
W-126271,8.2,2,1.2,2
W-126290,8.2,2,1.3,2
W-126310,8.2,2,1.4,2
W-126382,8.2,2,0.3,2
W-126414,8.2,2,1.5,2
W-126428,8.2,2,1.1,2
W-126448,8.2,2,1.8,2
W-126449,8.2,2,0.9,2
W-126497,8.2,2,1.7,2
W-126516,8.2,2,0,2
W-126528,8.2,2,1.6,2
W-126535,8.2,2,0.2,2
W-126628,8.2,2,1.9,2
W-126634,8.2,2,0.8,2
W-126657,8.2,2,0.7,2
W-126695,8.3,2,0.3,2
W-126708,8.3,2,1.2,2
W-126741,8.3,2,0.7,2
W-126789,8.3,2,0.8,2
W-126856,8.3,2,0.9,2
W-126910,8.3,2,1.9,2
W-126956,8.3,2,1.6,2
W-126984,8.3,2,1.8,2
W-126998,8.3,2,1.3,2
W-127014,8.3,2,0.1,2
W-127022,8.3,2,1.7,2
W-127082,8.3,2,1,2
W-127102,8.3,2,0.5,2
W-127114,8.3,2,2,2
W-127115,8.3,2,0.4,2
W-127161,8.3,2,1.5,2
W-127192,8.3,2,0.6,2
W-127223,8.3,2,1.4,2
W-127234,8.3,2,1.1,2
W-127240,8.3,2,0.2,2
W-127285,8.3,2,0,2
W-127343,8.4,2,1.9,2
W-127351,8.4,2,1,2
W-127352,8.4,2,0.4,2
W-127377,8.4,2,1.6,2
W-127509,8.4,2,1.3,2
W-127546,8.4,2,1.8,2
W-127560,8.4,2,1.4,2
W-127563,8.4,2,1.1,2
W-127584,8.4,2,0.9,2
W-127591,8.4,2,0,2
W-127596,8.4,2,2,2
W-127657,8.4,2,0.7,2
W-127685,8.4,2,0.5,2
W-127709,8.4,2,0.2,2
W-127746,8.4,2,1.5,2
W-127790,8.4,2,1.7,2
W-127794,8.4,2,0.1,2
W-127826,8.4,2,1.2,2
W-127853,8.4,2,0.8,2
W-127886,8.4,2,0.3,2
W-127890,8.4,2,0.6,2
W-127923,8.5,2,1.7,2
W-127928,8.5,2,0.2,2
W-127953,8.5,2,0.9,2
W-127995,8.5,2,1.3,2
W-128018,8.5,2,0.6,2
W-128039,8.5,2,0.7,2
W-128071,8.5,2,1.4,2
W-128072,8.5,2,1.6,2
W-128135,8.5,2,0.5,2
W-128217,8.5,2,2,2
W-128254,8.5,2,1.2,2
W-128306,8.5,2,1.9,2
W-128321,8.5,2,1.8,2
W-128326,8.5,2,0.3,2
W-128338,8.5,2,1.1,2
W-128344,8.5,2,0.1,2
W-128366,8.5,2,1.5,2
W-128410,8.5,2,0.8,2
W-128414,8.5,2,0.4,2
W-128446,8.5,2,1,2
W-128545,8.6,2,0.6,2
W-128595,8.6,2,1.7,2
W-128605,8.6,2,1.3,2
W-128612,8.6,2,1.6,2
W-128627,8.6,2,1.2,2
W-128667,8.6,2,1.8,2
W-128691,8.6,2,0.2,2
W-128700,8.6,2,0.4,2
W-128729,8.6,2,1.5,2
W-128780,8.6,2,1.9,2
W-128838,8.6,2,0.9,2
W-128848,8.6,2,0.3,2
W-128898,8.6,2,1.4,2
W-128905,8.6,2,2,2
W-128920,8.6,2,0.8,2
W-128945,8.6,2,0.1,2
W-128974,8.6,2,0.7,2
W-128988,8.6,2,1.1,2
W-129014,8.6,2,0.5,2
W-129117,8.6,2,1,2
W-129128,8.6,2,0,2
W-129169,8.7,2,0.3,2
W-129189,8.7,2,0.9,2
W-129232,8.7,2,0.6,2
W-129264,8.7,2,1.6,2
W-129297,8.7,2,0.2,2
W-129342,8.7,2,2,2
W-129346,8.7,2,0.5,2
W-129355,8.7,2,0.1,2
W-129399,8.7,2,0.7,2
W-129414,8.7,2,1.4,2
W-129427,8.7,2,1.9,2
W-129449,8.7,2,1,2
W-129488,8.7,2,1.5,2
W-129496,8.7,2,0.4,2
W-129517,8.7,2,1.1,2
W-129529,8.7,2,0,2
W-129577,8.7,2,1.7,2
W-129594,8.7,2,1.8,2
W-129596,8.7,2,0.8,2
W-129728,8.7,2,1.3,2
W-129748,8.7,2,1.2,2
W-129796,8.8,2,1.7,2
W-129850,8.8,2,0.2,2
W-129857,8.8,2,2,2
W-129862,8.8,2,1.4,2
W-129866,8.8,2,1.5,2
W-129876,8.8,2,0.7,2
W-129991,8.8,2,1.2,2
W-130018,8.8,2,0,2
W-130051,8.8,2,0.5,2
W-130068,8.8,2,0.6,2
W-130095,8.8,2,0.9,2
W-130106,8.8,2,1.1,2
W-130110,8.8,2,1.6,2
W-130133,8.8,2,0.1,2
W-130158,8.8,2,1.8,2
W-130161,8.8,2,0.4,2
W-130165,8.8,2,1.9,2
W-130231,8.8,2,0.3,2
W-130267,8.8,2,1.3,2
W-130340,8.8,2,1,2
W-130370,8.8,2,0.8,2
W-130403,8.9,2,0.1,2
W-130429,8.9,2,0.8,2
W-130476,8.9,2,1.3,2
W-130500,8.9,2,0.4,2
W-130538,8.9,2,0.3,2
W-130539,8.9,2,1.2,2
W-130554,8.9,2,1.6,2
W-130566,8.9,2,1.9,2
W-130588,8.9,2,1.4,2
W-130657,8.9,2,1.8,2
W-130739,8.9,2,2,2
W-130749,8.9,2,1.7,2
W-130751,8.9,2,1,2
W-130796,8.9,2,1.1,2
W-130860,8.9,2,0.5,2
W-130867,8.9,2,0.7,2
W-130878,8.9,2,0.9,2
W-130926,8.9,2,0.6,2
W-130977,8.9,2,1.5,2
W-131017,8.9,2,0.2,2
W-131022,8.9,2,0,2
W-131036,9,2,0.6,2
W-131072,9,2,1.2,2
W-131085,9,2,1.5,2
W-131091,9,2,0.9,2
W-131093,9,2,0.7,2
W-131184,9,2,1.6,2
W-131186,9,2,1.4,2
W-131245,9,2,0.3,2
W-131271,9,2,1.7,2
W-131276,9,2,0.4,2
W-131307,9,2,1.1,2
W-131382,9,2,0.1,2
W-131394,9,2,0.2,2
W-131412,9,2,1.9,2
W-131416,9,2,1.8,2
W-131451,9,2,0.5,2
W-131479,9,2,2,2
W-131497,9,2,1.3,2
W-131505,9,2,0.8,2
W-131544,9,2,0,2
W-131580,9,2,1,2
W-100005,4,10,1.7,2
W-100076,4,10,0.8,2
W-100108,4,10,2,2
W-100127,4,10,0.4,2
W-100176,4,10,0.5,2
W-100192,4,10,1.6,2
W-100199,4,10,0.9,2
W-100337,4,10,1.8,2
W-100389,4,10,0.3,2
W-100446,4,10,0.6,2
W-100449,4,10,1,2
W-100453,4,10,1.3,2
W-100476,4,10,0,2
W-100484,4,10,0.7,2
W-100498,4,10,0.1,2
W-100506,4,10,0.2,2
W-100510,4,10,1.4,2
W-100514,4,10,1.9,2
W-100521,4,10,1.1,2
W-100565,4,10,1.5,2
W-100566,4,10,1.2,2
W-100579,4.1,10,1.5,2
W-100596,4.1,10,0.6,2
W-100625,4.1,10,0.2,2
W-100628,4.1,10,1.8,2
W-100766,4.1,10,1,2
W-100837,4.1,10,1.1,2
W-100895,4.1,10,0,2
W-100914,4.1,10,1.4,2
W-100924,4.1,10,0.9,2
W-100938,4.1,10,1.9,2
W-100953,4.1,10,1.2,2
W-100975,4.1,10,0.7,2
W-101017,4.1,10,0.8,2
W-101029,4.1,10,2,2
W-101040,4.1,10,0.3,2
W-101079,4.1,10,1.6,2
W-101105,4.1,10,1.7,2
W-101118,4.1,10,0.1,2
W-101160,4.1,10,0.5,2
W-101166,4.1,10,1.3,2
W-101187,4.1,10,0.4,2
W-101204,4.2,10,1.6,2
W-101215,4.2,10,0.8,2
W-101220,4.2,10,0.3,2
W-101228,4.2,10,1,2
W-101237,4.2,10,1.1,2
W-101262,4.2,10,2,2
W-101278,4.2,10,1.9,2
W-101365,4.2,10,1.8,2
W-101390,4.2,10,0.5,2
W-101428,4.2,10,0.6,2
W-101508,4.2,10,0.1,2
W-101534,4.2,10,0.4,2
W-101607,4.2,10,1.7,2
W-101647,4.2,10,0.2,2
W-101650,4.2,10,1.4,2
W-101665,4.2,10,1.3,2
W-101708,4.2,10,0.9,2
W-101742,4.2,10,1.5,2
W-101757,4.2,10,0.7,2
W-101789,4.2,10,1.2,2
W-101861,4.3,10,0,2
W-101878,4.3,10,0.9,2
W-101908,4.3,10,1.9,2
W-101911,4.3,10,1,2
W-101913,4.3,10,0.1,2
W-101970,4.3,10,1.6,2
W-101975,4.3,10,1.1,2
W-102005,4.3,10,1.5,2
W-102010,4.3,10,1.8,2
W-102081,4.3,10,1.2,2
W-102124,4.3,10,0.4,2
W-102128,4.3,10,1.7,2
W-102138,4.3,10,0.3,2
W-102141,4.3,10,1.4,2
W-102153,4.3,10,1.3,2
W-102156,4.3,10,0.2,2
W-102205,4.3,10,0.7,2
W-102243,4.3,10,0.8,2
W-102263,4.3,10,0.5,2
W-102366,4.3,10,0.6,2
W-102487,4.4,10,0.1,2
W-102562,4.4,10,1.5,2
W-102623,4.4,10,1.7,2
W-102637,4.4,10,2,2
W-102665,4.4,10,0.3,2
W-102706,4.4,10,1.1,2
W-102742,4.4,10,0.4,2
W-102847,4.4,10,0.5,2
W-102862,4.4,10,0.6,2
W-102898,4.4,10,0.2,2
W-102902,4.4,10,1,2
W-102905,4.4,10,1.3,2
W-102926,4.4,10,0.9,2
W-102936,4.4,10,1.8,2
W-102963,4.4,10,1.2,2
W-102972,4.4,10,0,2
W-102999,4.4,10,0.8,2
W-103007,4.4,10,1.6,2
W-103009,4.4,10,1.9,2
W-103032,4.4,10,0.7,2
W-103034,4.4,10,1.4,2
W-103057,4.5,10,1.7,2
W-103089,4.5,10,0.4,2
W-103132,4.5,10,1.1,2
W-103134,4.5,10,0.8,2
W-103146,4.5,10,1.9,2
W-103156,4.5,10,0.2,2
W-103158,4.5,10,1.5,2
W-103219,4.5,10,2,2
W-103271,4.5,10,1.3,2
W-103284,4.5,10,0.5,2
W-103306,4.5,10,1.2,2
W-103310,4.5,10,0.7,2
W-103315,4.5,10,1.6,2
W-103329,4.5,10,0.9,2
W-103386,4.5,10,1,2
W-103404,4.5,10,0.6,2
W-103459,4.5,10,0.3,2
W-103507,4.5,10,1.4,2
W-103524,4.5,10,1.8,2
W-103545,4.5,10,0,2
W-103576,4.5,10,0.1,2
W-103729,4.6,10,1.7,2
W-103790,4.6,10,1.1,2
W-103801,4.6,10,0.4,2
W-103806,4.6,10,1.4,2
W-103839,4.6,10,0.9,2
W-103847,4.6,10,1.5,2
W-103893,4.6,10,1,2
W-103898,4.6,10,1.3,2
W-103915,4.6,10,1.2,2
W-103944,4.6,10,0.5,2
W-103946,4.6,10,0.8,2
W-103980,4.6,10,1.8,2
W-104007,4.6,10,0.1,2
W-104106,4.6,10,2,2
W-104136,4.6,10,1.9,2
W-104158,4.6,10,1.6,2
W-104183,4.6,10,0,2
W-104204,4.6,10,0.3,2
W-104244,4.6,10,0.6,2
W-104252,4.6,10,0.7,2
W-104274,4.6,10,0.2,2
W-104300,4.7,10,1.1,2
W-104313,4.7,10,1.9,2
W-104436,4.7,10,1.5,2
W-104492,4.7,10,2,2
W-104508,4.7,10,1.4,2
W-104566,4.7,10,0.6,2
W-104598,4.7,10,0.7,2
W-104647,4.7,10,1.6,2
W-104664,4.7,10,1,2
W-104697,4.7,10,0,2
W-104702,4.7,10,1.3,2
W-104726,4.7,10,0.8,2
W-104750,4.7,10,1.8,2
W-104767,4.7,10,0.9,2
W-104782,4.7,10,1.7,2
W-104808,4.7,10,0.1,2
W-104826,4.7,10,0.4,2
W-104837,4.7,10,0.5,2
W-104878,4.7,10,0.3,2
W-104911,4.7,10,0.2,2
W-104919,4.8,10,1.6,2
W-104927,4.8,10,1.2,2
W-104937,4.8,10,1.4,2
W-104939,4.8,10,0.1,2
W-104943,4.8,10,0.7,2
W-104984,4.8,10,0.2,2
W-104999,4.8,10,1.1,2
W-105100,4.8,10,1,2
W-105104,4.8,10,0.4,2
W-105128,4.8,10,1.9,2
W-105281,4.8,10,0.9,2
W-105325,4.8,10,2,2
W-105332,4.8,10,1.7,2
W-105337,4.8,10,0.5,2
W-105343,4.8,10,0.3,2
W-105455,4.8,10,1.3,2
W-105529,4.8,10,0.8,2
W-105530,4.8,10,0.6,2
W-105532,4.8,10,0,2
W-105533,4.8,10,1.5,2
W-105557,4.9,10,0.1,2
W-105587,4.9,10,1,2
W-105618,4.9,10,1.2,2
W-105668,4.9,10,0.5,2
W-105681,4.9,10,0.2,2
W-105708,4.9,10,1.6,2
W-105727,4.9,10,2,2
W-105733,4.9,10,0.7,2
W-105811,4.9,10,0.6,2
W-105819,4.9,10,1.8,2
W-105845,4.9,10,1.4,2
W-105925,4.9,10,1.3,2
W-105957,4.9,10,0.3,2
W-105970,4.9,10,1.9,2
W-105984,4.9,10,0.9,2
W-106015,4.9,10,0.8,2
W-106051,4.9,10,1.5,2
W-106069,4.9,10,0.4,2
W-106085,4.9,10,1.7,2
W-106138,4.9,10,1.1,2
W-106158,5,10,1.7,2
W-106163,5,10,1.9,2
W-106230,5,10,1.4,2
W-106287,5,10,0.3,2
W-106310,5,10,1.2,2
W-106339,5,10,0.4,2
W-106364,5,10,1.3,2
W-106431,5,10,1.5,2
W-106439,5,10,0.9,2
W-106452,5,10,0,2
W-106462,5,10,0.8,2
W-106486,5,10,1.1,2
W-106548,5,10,2,2
W-106552,5,10,1.8,2
W-106560,5,10,0.5,2
W-106581,5,10,0.7,2
W-106612,5,10,1.6,2
W-106624,5,10,1,2
W-106633,5,10,0.6,2
W-106752,5,10,0.1,2
W-106818,5.1,10,0.6,2
W-106834,5.1,10,1.2,2
W-106871,5.1,10,1.3,2
W-106948,5.1,10,0.7,2
W-106997,5.1,10,1.1,2
W-107013,5.1,10,0.3,2
W-107054,5.1,10,0.4,2
W-107089,5.1,10,0.8,2
W-107096,5.1,10,1.4,2
W-107103,5.1,10,0.1,2
W-107109,5.1,10,0.5,2
W-107130,5.1,10,0,2
W-107134,5.1,10,1,2
W-107198,5.1,10,1.9,2
W-107201,5.1,10,0.2,2
W-107208,5.1,10,1.5,2
W-107265,5.1,10,1.7,2
W-107295,5.1,10,1.6,2
W-107343,5.1,10,1.8,2
W-107383,5.1,10,0.9,2
W-107447,5.2,10,0.7,2
W-107469,5.2,10,1.1,2
W-107513,5.2,10,0.4,2
W-107598,5.2,10,1.7,2
W-107642,5.2,10,0.8,2
W-107645,5.2,10,0.5,2
W-107660,5.2,10,1,2
W-107686,5.2,10,1.5,2
W-107716,5.2,10,0.9,2
W-107752,5.2,10,0.1,2
W-107753,5.2,10,1.3,2
W-107823,5.2,10,1.6,2
W-107827,5.2,10,0,2
W-107865,5.2,10,0.6,2
W-107875,5.2,10,1.2,2
W-107962,5.2,10,0.2,2
W-107978,5.2,10,1.9,2
W-107996,5.2,10,1.4,2
W-108008,5.2,10,0.3,2
W-108039,5.3,10,1.9,2
W-108078,5.3,10,0.9,2
W-108156,5.3,10,2,2
W-108160,5.3,10,1.8,2
W-108195,5.3,10,0.6,2
W-108234,5.3,10,0,2
W-108251,5.3,10,0.7,2
W-108254,5.3,10,0.3,2
W-108315,5.3,10,1.4,2
W-108322,5.3,10,0.2,2
W-108326,5.3,10,0.4,2
W-108374,5.3,10,1.5,2
W-108424,5.3,10,1.1,2
W-108439,5.3,10,0.1,2
W-108454,5.3,10,0.8,2
W-108482,5.3,10,0.5,2
W-108500,5.3,10,1.6,2
W-108507,5.3,10,1,2
W-108526,5.3,10,1.3,2
W-108620,5.3,10,1.7,2
W-108651,5.4,10,1.4,2
W-108661,5.4,10,0.9,2
W-108690,5.4,10,1.3,2
W-108691,5.4,10,1,2
W-108810,5.4,10,0.4,2
W-108820,5.4,10,0.1,2
W-108856,5.4,10,1.8,2
W-108871,5.4,10,0.2,2
W-108880,5.4,10,0.5,2
W-108923,5.4,10,1.7,2
W-108967,5.4,10,1.6,2
W-108976,5.4,10,2,2
W-108978,5.4,10,0.7,2
W-109037,5.4,10,1.5,2
W-109041,5.4,10,0.6,2
W-109070,5.4,10,1.9,2
W-109087,5.4,10,0.3,2
W-109107,5.4,10,0,2
W-109126,5.4,10,0.8,2
W-109221,5.4,10,1.1,2
W-109245,5.4,10,1.2,2
W-109280,5.5,10,0.4,2
W-109291,5.5,10,0.3,2
W-109309,5.5,10,0.8,2
W-109320,5.5,10,1.3,2
W-109328,5.5,10,0.5,2
W-109344,5.5,10,0.9,2
W-109347,5.5,10,1.1,2
W-109442,5.5,10,1.8,2
W-109455,5.5,10,1.2,2
W-109471,5.5,10,1.7,2
W-109498,5.5,10,1.6,2
W-109581,5.5,10,1.9,2
W-109654,5.5,10,0,2
W-109698,5.5,10,0.1,2
W-109701,5.5,10,0.7,2
W-109729,5.5,10,1.5,2
W-109734,5.5,10,1,2
W-109767,5.5,10,2,2
W-109824,5.5,10,1.4,2
W-109832,5.5,10,0.6,2
W-109845,5.5,10,0.2,2
W-109917,5.6,10,0.9,2
W-109932,5.6,10,1.1,2
W-109942,5.6,10,0.5,2
W-110021,5.6,10,2,2
W-110023,5.6,10,1.2,2
W-110053,5.6,10,0,2
W-110058,5.6,10,1.8,2
W-110097,5.6,10,1.9,2
W-110103,5.6,10,0.3,2
W-110104,5.6,10,1.7,2
W-110195,5.6,10,1.5,2
W-110235,5.6,10,1,2
W-110245,5.6,10,1.4,2
W-110282,5.6,10,0.6,2
W-110362,5.6,10,0.1,2
W-110377,5.6,10,0.7,2
W-110391,5.6,10,0.8,2
W-110408,5.6,10,0.4,2
W-110418,5.6,10,1.6,2
W-110455,5.6,10,0.2,2
W-110466,5.6,10,1.3,2
W-110555,5.7,10,1.8,2
W-110573,5.7,10,1.3,2
W-110592,5.7,10,1.4,2
W-110615,5.7,10,1.9,2
W-110622,5.7,10,1.6,2
W-110708,5.7,10,0,2
W-110710,5.7,10,0.4,2
W-110713,5.7,10,1.1,2
W-110781,5.7,10,1.7,2
W-110824,5.7,10,0.3,2
W-110845,5.7,10,0.8,2
W-110876,5.7,10,0.1,2
W-110878,5.7,10,1.2,2
W-110912,5.7,10,1.5,2
W-110938,5.7,10,2,2
W-111055,5.7,10,1,2
W-111057,5.7,10,0.6,2
W-111073,5.7,10,0.2,2
W-111102,5.7,10,0.5,2
W-111113,5.7,10,0.9,2
W-111114,5.7,10,0.7,2
W-111123,5.8,10,0.6,2
W-111152,5.8,10,1.8,2
W-111171,5.8,10,0.2,2
W-111190,5.8,10,1,2
W-111257,5.8,10,0.9,2
W-111338,5.8,10,1.9,2
W-111396,5.8,10,0,2
W-111414,5.8,10,1.4,2
W-111429,5.8,10,1.1,2
W-111538,5.8,10,0.3,2
W-111544,5.8,10,2,2
W-111561,5.8,10,1.2,2
W-111587,5.8,10,1.7,2
W-111591,5.8,10,1.5,2
W-111607,5.8,10,0.5,2
W-111636,5.8,10,0.4,2
W-111657,5.8,10,0.8,2
W-111670,5.8,10,1.6,2
W-111679,5.8,10,0.1,2
W-111680,5.8,10,0.7,2
W-111703,5.8,10,1.3,2
W-111749,5.9,10,0.6,2
W-111767,5.9,10,0,2
W-111783,5.9,10,2,2
W-111812,5.9,10,0.2,2
W-111843,5.9,10,1.9,2
W-111859,5.9,10,1,2
W-111869,5.9,10,1.5,2
W-111926,5.9,10,1.4,2
W-111944,5.9,10,1.2,2
W-111995,5.9,10,0.8,2
W-112016,5.9,10,0.4,2
W-112025,5.9,10,1.8,2
W-112101,5.9,10,1.6,2
W-112104,5.9,10,1.3,2
W-112143,5.9,10,0.5,2
W-112193,5.9,10,1.1,2
W-112214,5.9,10,1.7,2
W-112222,5.9,10,0.7,2
W-112310,5.9,10,0.1,2
W-112333,5.9,10,0.3,2
W-112334,5.9,10,0.9,2
W-112377,6,10,0.5,2
W-112394,6,10,1.9,2
W-112397,6,10,1.4,2
W-112398,6,10,1.2,2
W-112410,6,10,1.3,2
W-112440,6,10,0.7,2
W-112463,6,10,1,2
W-112490,6,10,2,2
W-112538,6,10,0.9,2
W-112588,6,10,0,2
W-112602,6,10,0.1,2
W-112614,6,10,1.7,2
W-112689,6,10,1.8,2
W-112727,6,10,0.6,2
W-112758,6,10,0.3,2
W-112791,6,10,1.6,2
W-112839,6,10,0.2,2
W-112872,6,10,1.5,2
W-112919,6,10,0.4,2
W-112978,6,10,1.1,2
W-112982,6,10,0.8,2
W-112989,6.1,10,1.5,2
W-113016,6.1,10,0.5,2
W-113056,6.1,10,1,2
W-113085,6.1,10,0.7,2
W-113115,6.1,10,1.8,2
W-113187,6.1,10,0.4,2
W-113203,6.1,10,1.4,2
W-113216,6.1,10,1.6,2
W-113264,6.1,10,0.9,2
W-113319,6.1,10,1.3,2
W-113329,6.1,10,1.1,2
W-113367,6.1,10,0.3,2
W-113371,6.1,10,1.9,2
W-113423,6.1,10,0.1,2
W-113485,6.1,10,0.6,2
W-113486,6.1,10,0.2,2
W-113495,6.1,10,2,2
W-113539,6.1,10,1.7,2
W-113578,6.1,10,0.8,2
W-113598,6.1,10,1.2,2
W-113631,6.2,10,1.6,2
W-113643,6.2,10,0.3,2
W-113659,6.2,10,0.9,2
W-113667,6.2,10,1.4,2
W-113776,6.2,10,0.7,2
W-113801,6.2,10,1.2,2
W-113820,6.2,10,2,2
W-113836,6.2,10,1,2
W-113890,6.2,10,1.5,2
W-113910,6.2,10,0.8,2
W-113958,6.2,10,0.2,2
W-113992,6.2,10,1.3,2
W-113995,6.2,10,1.7,2
W-114017,6.2,10,1.8,2
W-114025,6.2,10,0.1,2
W-114034,6.2,10,0.5,2
W-114063,6.2,10,1.1,2
W-114105,6.2,10,0.4,2
W-114115,6.2,10,1.9,2
W-114151,6.2,10,0,2
W-114168,6.2,10,0.6,2
W-114266,6.3,10,1.8,2
W-114285,6.3,10,0.1,2
W-114328,6.3,10,2,2
W-114379,6.3,10,1,2
W-114382,6.3,10,0.2,2
W-114446,6.3,10,0.4,2
W-114468,6.3,10,1.9,2
W-114515,6.3,10,0.6,2
W-114522,6.3,10,0.3,2
W-114551,6.3,10,1.7,2
W-114572,6.3,10,1.3,2
W-114580,6.3,10,0.7,2
W-114602,6.3,10,0,2
W-114616,6.3,10,1.6,2
W-114626,6.3,10,1.2,2
W-114627,6.3,10,1.4,2
W-114664,6.3,10,0.9,2
W-114709,6.3,10,0.8,2
W-114747,6.3,10,1.1,2
W-114760,6.3,10,1.5,2
W-114773,6.3,10,0.5,2
W-114855,6.4,10,1.5,2
W-114876,6.4,10,1.1,2
W-114929,6.4,10,1.6,2
W-114985,6.4,10,1.2,2
W-115021,6.4,10,1.7,2
W-115028,6.4,10,1.3,2
W-115089,6.4,10,0.6,2
W-115103,6.4,10,1.9,2
W-115111,6.4,10,1,2
W-115143,6.4,10,0.2,2
W-115146,6.4,10,2,2
W-115197,6.4,10,0.9,2
W-115236,6.4,10,0.7,2
W-115274,6.4,10,1.8,2
W-115284,6.4,10,0.8,2
W-115315,6.4,10,0.5,2
W-115327,6.4,10,0,2
W-115346,6.4,10,1.4,2
W-115347,6.4,10,0.3,2
W-115388,6.4,10,0.1,2
W-115441,6.4,10,0.4,2
W-115477,6.5,10,1.7,2
W-115538,6.5,10,1.3,2
W-115554,6.5,10,0.8,2
W-115577,6.5,10,0.1,2
W-115591,6.5,10,0.6,2
W-115597,6.5,10,1.2,2
W-115651,6.5,10,1.4,2
W-115697,6.5,10,0,2
W-115703,6.5,10,0.5,2
W-115742,6.5,10,1.5,2
W-115808,6.5,10,1.8,2
W-115812,6.5,10,0.3,2
W-115817,6.5,10,0.7,2
W-115856,6.5,10,1.9,2
W-115865,6.5,10,0.4,2
W-115911,6.5,10,1.6,2
W-115985,6.5,10,2,2
W-116044,6.5,10,0.2,2
W-116049,6.5,10,0.9,2
W-116052,6.5,10,1,2
W-116063,6.5,10,1.1,2
W-116099,6.6,10,0.3,2
W-116168,6.6,10,1.6,2
